centroid_id,new_event_id,event_id,date,v3_type,event_type_name,centroid_lon,centroid_lat,x_km,y_km,nearest_grid_id,nearest_grid_lon,nearest_grid_lat,mean_tmax,std_tmax,cv_tmax,mean_tmax_z,cv_tmax_z,nearest_grid_dist_km
109,15,15,2007-07-25,4,Mixed,32.9808771984905,36.09612438108297,-1081.5491960271502,953.6893261374731,1313,32.5,36.5,23.653285724869193,4.824093328569511,0.203950241191964,-1.1794092767665867,0.7688852649147956,61.84341274823518
110,15,15,2007-07-25,4,Mixed,40.67099322899447,18.317541235617725,-459.0420494237693,-1063.6662652628654,421,40.5,18.5,30.965038196182203,1.573558828840416,0.050817273948476065,0.044810010366289205,-1.1705885445826916,27.16526050332319
111,15,15,2007-07-26,4,Mixed,33.99114194646723,32.92495964169244,-1027.912131933626,593.9338310134015,1114,33.5,32.5,23.921175528548243,3.3602505695988607,0.1404717993724279,-1.134556026362277,-0.03508776318530354,66.11530581945308
112,15,15,2007-07-27,4,Mixed,34.8068549970866,31.22830911927731,-969.3817744272965,399.23947906725596,1065,34.5,31.5,28.00561439353215,3.6615783355682847,0.13074443874417982,-0.45069140495360277,-0.1582876300306086,41.86092019109679
113,15,15,2007-07-28,4,Mixed,36.287112911579776,30.07116068878453,-838.8601077701072,259.8975292824852,1017,36.5,30.5,31.28073190191465,4.557143945009023,0.14568533624144794,0.09766715027911085,0.030943205810655093,51.88462177064257
114,15,15,2007-07-29,4,Mixed,38.89714826707464,31.922633875959885,-577.0599672761904,449.5633687617951,1069,38.5,31.5,33.345989065137566,5.167466396565077,0.1549651559733623,0.44345670784776303,0.1484748363333521,60.212343577615975
115,15,15,2007-07-29,4,Mixed,27.44462468572525,20.987172547177785,-1817.759098251235,-652.8638879262426,508,27.5,20.5,35.123034731498564,3.3405830440906072,0.09511088861278695,0.740990518984064,-0.6095969624577915,54.71598201945013
116,15,15,2007-07-30,4,Mixed,39.57708154061058,32.251469494548374,-511.0777040781734,482.87099510356666,1120,39.5,32.5,32.45086693251689,5.354480651119233,0.1650026996891679,0.29358487022838003,0.2756032626867499,28.47921690852113
117,15,15,2007-07-30,4,Mixed,27.167539380881024,19.314119495033925,-1867.928822896402,-834.1268122773577,458,27.5,19.5,35.578001040033165,3.1240909934613756,0.08780962679567293,0.8171663102309586,-0.7020695784168404,40.02083843223723
118,15,15,2007-07-31,4,Mixed,27.07022931428376,19.168534580880944,-1879.8534528134148,-848.8456640277466,458,27.5,19.5,35.578001040033165,3.1240909934613756,0.08780962679567293,0.8171663102309586,-0.7020695784168404,57.47950560100731
119,15,15,2007-07-31,4,Mixed,42.33107021984584,31.57578627381744,-253.44803722107068,399.1352053333132,1073,42.5,31.5,37.333369053278176,5.3701262965555445,0.14384253103147152,1.111070594636358,0.007603538950599595,18.1035335622705
120,15,15,2007-08-01,4,Mixed,43.50794528732035,32.048435131915646,-141.00502681955106,449.55953254838744,1124,43.5,32.5,37.32679275576201,5.409136393174337,0.14491296984896584,1.1099695138368089,0.021160959593397193,50.04487505887187
121,16,16,2010-06-18,3,Temporally clustered,25.360214729586904,28.71695141357277,-1903.1713331587366,234.21014172816305,906,25.5,28.5,33.359966686499405,4.2072433380109535,0.1261165329554601,0.4457970050236507,-0.21690141014349543,27.841475863111977
122,16,16,2010-06-18,3,Temporally clustered,35.05592298239377,18.153546091383262,-1054.0019285747314,-1049.8669206882876,416,35.5,18.5,38.93729802028759,2.537296352805904,0.06516364724341916,1.3796191791662484,-0.9888875316154818,60.24409527688903
123,16,16,2010-06-18,3,Temporally clustered,46.89558827927067,21.83848953535433,196.21373833503046,-680.7912619679768,577,46.5,21.5,39.471529176992966,3.619613044621994,0.09170187018575865,1.4690664202198804,-0.6527731777060916,55.55281147436
124,16,16,2010-06-18,3,Temporally clustered,58.91145363277153,40.91042467965667,1174.0463604785493,1503.0523268514246,1539,58.5,40.5,31.529886762498066,6.888314843813977,0.21846938099400348,0.13938357695053338,0.9527744162150071,56.71119337742601
125,16,16,2010-06-18,3,Temporally clustered,64.76358710148692,20.66213599595169,2047.9355680580168,-655.7791513625283,545,64.5,20.5,27.8299185557383,1.1296052299450363,0.04058959884063768,-0.480108461143632,-1.3001250406146752,33.04775461729526
126,16,16,2010-06-19,3,Temporally clustered,27.178828115833078,25.90883956160068,-1774.192346625232,-104.03326674236573,758,27.5,25.5,33.93347224457198,4.004898111692008,0.11802205453149978,0.5418200266214089,-0.3194203463817741,55.955634999716516
127,16,16,2010-06-19,3,Temporally clustered,46.73779188804428,21.88921752842353,179.81446995209205,-675.4112753514144,577,46.5,21.5,39.471529176992966,3.619613044621994,0.09170187018575865,1.4690664202198804,-0.6527731777060916,49.62165625462906
128,16,16,2010-06-19,3,Temporally clustered,60.51944054929661,37.493504621735546,1369.4446571620874,1145.5492097862402,1391,60.5,37.5,33.33868057722663,6.403323063819338,0.1920688807400912,0.44223303515158724,0.6184043604276107,1.8707279661038267
129,16,16,2010-06-19,3,Temporally clustered,65.67991365117024,20.344179060379847,2146.2193328900457,-676.1215874823796,546,65.5,20.5,27.94591184304136,1.0783889989971445,0.03858843486853937,-0.4606875056269513,-1.3254703675044972,25.174950226380627
130,16,16,2010-06-20,3,Temporally clustered,33.22279845278893,23.58725768256529,-1199.6309678273963,-433.08122062375327,664,33.5,23.5,37.841453635385065,3.3470547134506146,0.0884494223107969,1.1961400697520006,-0.6939663811278866,29.900802968640175
131,16,16,2010-06-20,3,Temporally clustered,61.306466743661,35.53322579537472,1473.0762341953096,939.3592222354234,1292,61.5,35.5,30.054285514701622,6.0623400386868385,0.20171299815865962,-0.10767887692180747,0.7405499276802257,17.88804959261685
132,16,16,2010-06-20,3,Temporally clustered,65.92709128837457,20.364711288403623,2171.123254241871,-669.7184583218236,546,65.5,20.5,27.94591184304136,1.0783889989971445,0.03858843486853937,-0.4606875056269513,-1.3254703675044972,46.308147347674954
133,16,16,2010-06-21,3,Temporally clustered,31.388487665867316,22.737713143108024,-1394.4237951668802,-508.42445865191894,612,31.5,22.5,37.85970101675852,3.50689152848865,0.09262861127551777,1.1991952601874944,-0.6410357308053529,28.90606677611897
134,16,16,2010-06-21,3,Temporally clustered,61.4958733603415,32.55153153133924,1541.2415935331585,612.6804642373203,1142,61.5,32.5,36.854571234242165,5.421277589648411,0.14709919036071747,1.0309046526134626,0.04885008167242354,5.7742279398561625
135,16,16,2010-06-21,3,Temporally clustered,66.15495147777673,20.898037102519865,2185.9596058787433,-606.7788690540715,547,66.5,20.5,28.039174240476857,1.0369333145558364,0.036981592455705696,-0.4450724220812844,-1.345821496538165,56.32420681522967
136,16,16,2010-06-22,3,Temporally clustered,29.903603180794683,21.982819316231662,-1554.1398621163491,-574.8718903804396,560,29.5,21.5,36.78667561291952,3.492060568719824,0.0949273211166004,1.0195367720046526,-0.6119218984760608,67.46212890030945
137,16,16,2010-06-22,3,Temporally clustered,47.75435305904237,12.77067848823929,301.622788541012,-1678.3917441133137,128,47.5,12.5,30.869430716874895,1.794954694903085,0.05814667304252767,0.02880228573100142,-1.0777595617832858,40.83211101814428
138,16,16,2010-06-22,3,Temporally clustered,61.7697431601065,31.19376028634405,1589.1561305421226,466.238684464275,1092,61.5,31.5,38.28567220865052,5.112490763062749,0.13353535325697113,1.270516349204546,-0.12293988160294024,42.773788146020806
139,16,16,2010-06-22,3,Temporally clustered,66.13720317516463,20.84995260277301,2184.9195853952197,-612.4081005600159,547,66.5,20.5,28.039174240476857,1.0369333145558364,0.036981592455705696,-0.4450724220812844,-1.345821496538165,53.491547834482276
140,17,17,2010-07-08,4,Mixed,50.76873494093843,34.841724195750984,528.2248623112215,771.2294818048433,1231,50.5,34.5,28.856558244554677,6.094002292709266,0.211182575588661,-0.3082164129764971,0.8604848949384091,45.08721640317044
141,17,17,2010-07-08,4,Mixed,37.08422930431458,18.012667133816116,-840.3406103037336,-1079.8310414299601,418,37.5,18.5,36.408397917433,3.28653680346192,0.09026864656102505,0.9562010870886656,-0.6709253740186205,69.21962275381945
142,17,17,2010-07-08,4,Mixed,47.33669360831891,15.95082247291858,251.4827010850878,-1329.7569980251544,278,47.5,15.5,34.97471060251732,2.429382639534468,0.06946112198451221,0.7161563550598282,-0.9344587573459008,52.58067672738177
143,17,17,2010-07-09,4,Mixed,50.82739185460008,35.16317525699358,531.5969315577872,807.0728282484433,1281,50.5,35.5,29.901614257501276,6.315795495504859,0.21121921516061445,-0.1332408879976453,0.860948945831395,47.895730316159735
144,17,17,2010-07-09,4,Mixed,37.096866471138654,18.013254198025077,-838.9990024900877,-1079.8457832021795,418,37.5,18.5,36.408397917433,3.28653680346192,0.09026864656102505,0.9562010870886656,-0.6709253740186205,68.33570843538146
145,17,17,2010-07-10,4,Mixed,48.97510489842964,34.48358051127957,365.63643837310053,724.6827971564323,1229,48.5,34.5,27.1746633680913,6.978207846099879,0.2567909582384651,-0.5898189637705459,1.4381283980658932,43.737085406227884
146,17,17,2010-07-11,4,Mixed,46.67879597055472,35.09364191888751,153.3808632149056,787.103243680536,1277,46.5,35.5,27.4864248661638,7.273758314022738,0.2646309350684906,-0.5376202001467467,1.5374239971952717,47.87594269310578
147,17,17,2010-07-11,4,Mixed,64.05563786172364,30.519945234059083,1814.9854507398973,424.5149210340617,1045,64.5,30.5,36.80923055951061,4.732361764112638,0.12856453917073013,1.0233131854903939,-0.18589669557766317,42.2557156198552
148,17,17,2010-07-12,4,Mixed,46.4258376518487,34.882295310889816,130.59213703452738,763.3937247991413,1227,46.5,34.5,29.2349802983854,6.7330514012679155,0.2303080533165186,-0.24485655789474914,1.102714663060954,42.88889677788772
149,17,17,2010-07-13,4,Mixed,46.78161818944116,33.169582486489574,166.3499833096617,574.1550165373332,1177,46.5,33.5,34.21055273380102,6.33472900073668,0.18516885856912166,0.588212089308604,0.5310135619180459,45.07011954257834
150,18,18,2010-07-16,3,Temporally clustered,24.863073424383053,37.58394360892962,-1767.8047129660827,1219.7972888411643,1355,24.5,37.5,22.82280608516649,3.867883825774665,0.16947450770694525,-1.3184579106589533,0.3322400188843209,33.334738303856795
151,18,18,2010-07-16,3,Temporally clustered,33.04300005495908,43.81951592133374,-967.8122992928617,1803.0750743342237,1664,33.5,43.5,19.44628033436213,5.227451514955461,0.26881498286941824,-1.88379542226829,1.5904161860991917,50.567579794788486
152,18,18,2010-07-16,3,Temporally clustered,53.81029445907816,28.675044707850663,859.7421748692955,105.91396709217464,934,53.5,28.5,35.70508334239475,4.858219225038692,0.13606519773251002,0.8384439186038755,-0.09089866153954311,35.980470242767296
153,18,18,2010-07-17,3,Temporally clustered,24.827511825012472,37.64749362036788,-1769.428174010038,1227.3336780093484,1355,24.5,37.5,22.82280608516649,3.867883825774665,0.16947450770694525,-1.3184579106589533,0.3322400188843209,33.39140063055633
154,18,18,2010-07-17,3,Temporally clustered,28.184280803265437,23.49529913657882,-1709.1768394947762,-385.3487672150898,659,28.5,23.5,35.84077346683957,3.716512624661292,0.10369510100276898,0.8611627494273402,-0.5008754023311496,32.01520632412752
155,18,18,2010-07-17,3,Temporally clustered,33.308085428875344,43.70614831804012,-948.1734460497637,1788.299753930858,1664,33.5,43.5,19.44628033436213,5.227451514955461,0.26881498286941824,-1.88379542226829,1.5904161860991917,27.298454282732717
156,18,18,2010-07-17,3,Temporally clustered,54.20384649765305,27.815027171701825,905.2347717576945,13.478617585752477,885,54.5,27.5,36.75536539170108,4.080946245288962,0.11102994628943046,1.0142944478353937,-0.4079774419097565,45.53409666197466
157,18,18,2010-07-17,3,Temporally clustered,49.421402674818985,42.62734977357128,365.57732911642756,1625.670132135131,1630,49.5,42.5,20.225193554631847,6.055603228974305,0.2994089135719291,-1.753380642638075,1.977897264766948,15.525297716041067
158,18,18,2010-07-18,3,Temporally clustered,26.54271288014977,23.251374949845587,-1877.4767150153516,-389.065737165004,657,26.5,23.5,32.81100147926969,3.4455455106585537,0.10501189708688054,0.3538828165589492,-0.48419779486650466,28.179230649713343
159,18,18,2010-07-18,3,Temporally clustered,24.43969316433935,37.57872822175788,-1804.33839773269,1225.9559835167363,1355,24.5,37.5,22.82280608516649,3.867883825774665,0.16947450770694525,-1.3184579106589533,0.3322400188843209,10.185232686370444
160,18,18,2010-07-18,3,Temporally clustered,33.290312011527284,43.71509488579289,-949.4732318793334,1789.4364488055357,1664,33.5,43.5,19.44628033436213,5.227451514955461,0.26881498286941824,-1.88379542226829,1.5904161860991917,28.910883029032313
161,18,18,2010-07-18,3,Temporally clustered,53.27746632644016,28.264956400730306,811.017763435357,56.82975669715662,934,53.5,28.5,35.70508334239475,4.858219225038692,0.13606519773251002,0.8384439186038755,-0.09089866153954311,33.980706676970954
162,19,19,2010-08-01,3,Temporally clustered,38.5879903843515,36.70845280441804,-574.0976498481465,980.8138695634414,1319,38.5,36.5,33.36738222807907,6.232083649471968,0.1867717283565503,0.4470386018996368,0.5513143764892782,24.46085795837783
163,19,19,2010-08-01,3,Temporally clustered,48.84211767802019,21.302933686040006,399.17968727046036,-735.5341040693842,579,48.5,21.5,41.516073410173796,3.580875221644562,0.08625274327525985,1.8113879763005114,-0.7217879634689516,41.6102630580719
164,19,19,2010-08-02,3,Temporally clustered,38.08911984860139,36.589470257823166,-619.5704019454855,970.2622915510485,1319,38.5,36.5,33.36738222807907,6.232083649471968,0.1867717283565503,0.4470386018996368,0.5513143764892782,38.079812362973136
165,19,19,2010-08-02,3,Temporally clustered,48.47330519338966,21.24771137062738,361.02505773303307,-742.7188031013743,579,48.5,21.5,41.516073410173796,3.580875221644562,0.08625274327525985,1.8113879763005114,-0.7217879634689516,28.045618000538894
166,19,19,2010-08-03,3,Temporally clustered,37.75407444170599,36.81970819414256,-647.699467669909,997.5717325148271,1318,37.5,36.5,31.8954623668708,6.094293018751478,0.1910708472776837,0.2005925289130428,0.6057639747798639,42.27172835083035
167,19,19,2010-08-03,3,Temporally clustered,46.27612528599974,19.472620690669125,134.33099223206946,-943.0012094399675,477,46.5,19.5,38.99525708554736,3.192882630350608,0.08187874292881563,1.3893233651098484,-0.7771859569080309,23.761190083956123
168,19,19,2010-08-03,3,Temporally clustered,54.2380413570318,25.658406485996483,926.0927271189084,-225.16848215562914,785,54.5,25.5,31.245895908572408,3.072938427199214,0.09834694566578722,0.09183450002141604,-0.5686113535891659,31.55822745221725
169,20,20,2010-08-05,4,Mixed,38.20134583477368,36.43070686048932,-610.7142528758955,952.1056304392421,1319,38.5,36.5,33.36738222807907,6.232083649471968,0.1867717283565503,0.4470386018996368,0.5513143764892782,27.94139733092464
170,20,20,2010-08-05,4,Mixed,45.8453657097263,19.184167439525947,89.16166848081791,-975.2096498251229,476,45.5,19.5,38.37551751053762,3.115387219632214,0.08118163406595762,1.2855593025676424,-0.7860150445056866,50.37664053056439
171,20,20,2010-08-05,4,Mixed,54.85059463755709,25.984605875189917,984.5058771003348,-184.3406445134749,785,54.5,25.5,31.245895908572408,3.072938427199214,0.09834694566578722,0.09183450002141604,-0.5686113535891659,64.34172429443718
172,20,20,2010-08-05,4,Mixed,64.60577990216305,44.39954232682509,1562.5516230994926,1956.6282764623882,1745,64.5,44.5,28.78054414017862,6.989952840370459,0.24287076736024066,-0.32094358516078597,1.26182511003129,14.263112381081482
173,20,20,2010-08-06,4,Mixed,40.809264935257616,36.91282142907324,-374.4809290351529,994.1955158413979,1321,40.5,36.5,34.25416454448983,6.503834021814491,0.1898698773799376,0.5955140897526152,0.5905533398355947,53.564219321363296
174,20,20,2010-08-06,4,Mixed,45.51596369268708,18.78000398691805,54.5659524580594,-1019.9941721678338,426,45.5,18.5,37.57981288719395,2.9794093241353035,0.07928217559461545,1.1523331094518365,-0.810072241487566,30.94185485229352
175,20,20,2010-08-06,4,Mixed,54.04173267044508,26.310667221370583,901.3975027861449,-154.36171959766054,835,54.5,26.5,32.64889976941641,2.9107565017457446,0.08915327996664599,0.3267418485819563,-0.6850518180935073,50.26434111518441
176,20,20,2010-08-07,4,Mixed,41.004390462322014,36.17433634920638,-360.2939306850471,911.8815483170677,1322,41.5,36.5,34.62760734230882,6.662492395093895,0.1924040644573645,0.658040259439644,0.6226495602217732,57.4694764181357
177,20,20,2010-08-07,4,Mixed,46.08185437248409,17.406533413474275,115.42144076465422,-1171.1092742984417,377,46.5,17.5,38.17869465389584,2.817817507972806,0.07380602017741508,1.2526049132888997,-0.8794293511915154,45.78998715016045
178,20,20,2010-08-07,4,Mixed,53.53415160237167,23.61023581979485,870.2762527569953,-456.9908590557223,684,53.5,23.5,40.48309956791895,3.6451059003263024,0.09004018810888893,1.638435389933067,-0.673818867121068,12.729411652218573
179,20,20,2010-08-08,4,Mixed,40.88497839231069,36.458985697443175,-369.77453919819885,943.7520063114684,1321,40.5,36.5,34.25416454448983,6.503834021814491,0.1898698773799376,0.5955140897526152,0.5905533398355947,34.8525492086567
180,20,20,2010-08-08,4,Mixed,46.18189210585344,17.182752432894244,126.26893293426842,-1195.6824560409689,377,46.5,17.5,38.17869465389584,2.817817507972806,0.07380602017741508,1.2526049132888997,-0.8794293511915154,48.78396134716229
181,20,20,2010-08-08,4,Mixed,52.624198892068605,22.502718271689325,784.4253372471112,-585.4617662742304,633,52.5,22.5,41.60759175276723,3.5172869140023115,0.08453473911448828,1.8267110497454735,-0.7435469885463284,12.777511484610038
182,20,20,2010-08-09,4,Mixed,42.30578049949862,34.32210480137758,-248.32357880974843,703.4269747998769,1223,42.5,34.5,36.48467937444759,5.88036270222675,0.16117347892455708,0.9689730225848745,0.2271050619568059,26.640086363115884
183,20,20,2010-08-10,4,Mixed,41.55407501571238,34.274943018020025,-317.74418337137865,700.0290751389617,1222,41.5,34.5,35.47514366894517,5.731464591348775,0.16156282959231766,0.799944723750325,0.2320363020184662,25.41105806007937
184,20,20,2010-08-11,4,Mixed,41.00341277476369,33.83174495022366,-370.3304612553906,652.5713139031166,1172,41.5,33.5,34.909590920009464,5.571554636312094,0.15959953953853387,0.7052532546593615,0.20717065937924217,58.87645065398401
185,20,20,2010-08-12,4,Mixed,40.01497853483296,33.582807904244014,-463.1103681106699,628.5200461010689,1171,40.5,33.5,33.6057809942907,5.492090465333949,0.1634269552094922,0.4869541171977828,0.25564599807022925,45.96534521093098
186,20,20,2010-08-13,4,Mixed,39.29770283163754,33.789274539156686,-528.436756926372,654.4197449043294,1170,39.5,33.5,32.293922201319745,5.424033343237539,0.16795833313229067,0.2673073440540121,0.31303722453440863,37.09468847908798
187,20,20,2010-08-14,4,Mixed,38.14278385567125,34.91272962915172,-627.1787247700723,784.5098470161741,1219,38.5,34.5,31.86904297209495,5.475366670548852,0.171808318039019,0.1961690842237062,0.36179840919615075,56.1104045528168
188,20,20,2010-08-15,4,Mixed,37.8613151328171,34.47752951197666,-656.1437526424787,737.9050270936716,1218,37.5,34.5,29.83241306779527,5.334893395216123,0.17882875860871125,-0.14482736216550257,0.4507143419384569,33.26534628061597
189,20,20,2010-08-16,4,Mixed,36.2911570071645,33.01338826573381,-813.2035458995759,585.7044193459659,1167,36.5,33.5,29.50221986039831,5.386619652475449,0.182583537034312,-0.2001121785705407,0.49826970867630427,57.53389299740047
190,20,20,2010-08-16,4,Mixed,51.455035038636616,40.80238465521628,547.6774478874315,1433.0342733985376,1532,51.5,40.5,21.402613077249743,5.629242917801703,0.2630166184607336,-1.5562432676666313,1.516978205297285,33.67759517568781
191,20,20,2010-08-17,4,Mixed,37.727921315728366,32.68030864859774,-681.8528286083375,539.7035769669585,1118,37.5,32.5,32.548745113159015,5.254213452993763,0.16142599153137724,0.30997278229210035,0.2303032079622766,29.35169787812874
192,20,20,2010-08-17,4,Mixed,51.18838039675349,23.803910501116317,630.5279473804144,-449.4149971572943,682,51.5,23.5,41.59905734336699,3.825256539417217,0.09195536590751997,1.8252821189066555,-0.6495625802624071,46.21704706587968
193,20,20,2010-08-18,4,Mixed,37.971354995223535,32.44329026815452,-660.7594962639727,512.0711210398059,1118,37.5,32.5,32.548745113159015,5.254213452993763,0.16142599153137724,0.30997278229210035,0.2303032079622766,44.69220586734442
194,20,20,2010-08-19,4,Mixed,38.32023491962296,32.27414201965258,-629.1630776323194,491.43466244322195,1119,38.5,32.5,32.732802784083866,5.234029263724875,0.1599016527319772,0.340789874579484,0.21099701131856904,30.28433534338144
195,20,20,2010-08-20,4,Mixed,37.77906261681878,31.827658208303127,-683.2372359050094,444.97659077000736,1068,37.5,31.5,33.358897493124644,4.9302094678029365,0.14779293796562268,0.44561798813868475,0.057636597955203074,45.04144901456502
196,20,20,2010-08-21,4,Mixed,38.37246187825978,30.0682004721673,-638.5475307233862,246.77624084415936,1019,38.5,30.5,34.854260622796055,4.864261798405293,0.13956003402418685,0.6959892078693194,-0.04663553794048829,49.48705502136492
197,20,20,2010-08-21,4,Mixed,32.702384199983534,42.54361151907368,-1014.6487675946568,1666.261523728578,1613,32.5,42.5,19.65639004832772,5.058865250820761,0.2573649199259326,-1.8486163916241554,1.4453977906763567,17.47449386946484
198,21,21,2011-07-26,4,Mixed,38.01955379462291,34.61522293863528,-640.6205702921526,752.2606693752509,1219,38.5,34.5,31.86904297209495,5.475366670548852,0.171808318039019,0.1961690842237062,0.36179840919615075,45.84700339556108
199,21,21,2011-07-26,4,Mixed,48.87967084305304,17.817614781549093,412.74267412128387,-1120.275317191449,379,48.5,17.5,38.93804336481922,2.685555008409971,0.06896995268222407,1.3797439734826262,-0.9406795601878016,53.62714155410906
200,21,21,2011-07-26,4,Mixed,66.9494733240329,33.905024291413014,2010.5985829419196,845.3665884220635,1197,66.5,33.5,23.956963074587552,6.276881506805012,0.2620065609844864,-1.128564056000538,1.5041855319981794,60.99078482583788
201,21,21,2011-07-27,4,Mixed,38.17004777642071,34.06812364828645,-630.7555402994176,690.8857061137422,1219,38.5,34.5,31.86904297209495,5.475366670548852,0.171808318039019,0.1961690842237062,0.36179840919615075,56.86944520556803
202,21,21,2011-07-27,4,Mixed,48.89088163062102,20.84237865055728,405.5860747436227,-786.2917323980155,529,48.5,20.5,41.07444759244794,3.389776823923125,0.08252763025707445,1.7374458063656018,-0.7689676091470833,55.74400120554322
203,21,21,2011-07-27,4,Mixed,66.85540898889867,33.78942256374624,2004.798429720249,831.0006292706089,1197,66.5,33.5,23.956963074587552,6.276881506805012,0.2620065609844864,-1.128564056000538,1.5041855319981794,45.744637275552634
204,21,21,2011-07-28,4,Mixed,38.73981251117796,32.20563079512518,-590.1441549607197,481.68570522417633,1119,38.5,32.5,32.732802784083866,5.234029263724875,0.1599016527319772,0.340789874579484,0.21099701131856904,39.624622428986726
205,21,21,2011-07-29,4,Mixed,41.11226262183626,32.80835025055125,-364.33074354081526,538.8780789621696,1122,41.5,32.5,35.41211810859159,5.465692853888577,0.15434526782972932,0.7893922458225054,0.14062377172567334,49.86705204053878
206,21,21,2011-07-30,4,Mixed,43.50814248815614,34.42965977844067,-137.35060077369369,713.3484835156044,1224,43.5,34.5,37.25374903456503,5.847453435281516,0.1569628181543847,1.097739678015078,0.1737758120151992,7.825179582717107
207,21,21,2011-07-31,4,Mixed,45.5534385935522,34.922643413772754,50.66764926021582,767.1801478821008,1226,45.5,34.5,37.60644726650826,6.580536926737149,0.17498427543826178,1.1567925493720632,0.40202283837551206,47.054834677823294
208,21,21,2011-08-01,4,Mixed,29.125507729376213,19.830111264244223,-1659.0403657976542,-803.444999615026,460,29.5,19.5,38.485445041125665,3.1190795676411205,0.08104569310054911,1.3039646580088677,-0.7877367765846346,54.13347927807827
209,21,21,2011-08-01,4,Mixed,25.95940237884393,36.80660334770022,-1689.7534444597452,1117.5759531386752,1306,25.5,36.5,22.043243794932664,3.3571942524155194,0.1523003730143962,-1.4489813651891843,0.11472458091844723,53.751320600042945
210,21,21,2011-08-01,4,Mixed,48.92038506103119,35.81271970568157,355.0531327397392,871.6353356861721,1279,48.5,35.5,27.36051772749398,6.941806001932938,0.2537161785852199,-0.5587010488423301,1.3991854146261307,51.41602569246476
211,21,21,2011-08-02,4,Mixed,25.391237038568512,18.83015422903941,-2058.113310555132,-861.0876378868799,406,25.5,18.5,35.83233954894647,2.85810591527623,0.07976330742713848,0.8597506440543345,-0.8039785661354113,38.84057866121121
212,21,21,2011-08-02,4,Mixed,35.33349975526882,21.690228648760375,-999.9371066596641,-661.1901576044677,566,35.5,21.5,38.14981466594623,2.829665849954474,0.07417246649117606,1.2477694872540621,-0.8747882014709836,27.338197477171054
213,21,21,2011-08-02,4,Mixed,50.907404979595256,35.11452108283147,539.1906221954072,802.0587143381836,1281,50.5,35.5,29.901614257501276,6.315795495504859,0.21121921516061445,-0.1332408879976453,0.860948945831395,56.73591228653286
214,21,21,2011-08-03,4,Mixed,24.50309648990707,19.076283159853563,-2146.320999163966,-819.5798216508044,455,24.5,19.5,34.835931629612844,2.900326037245712,0.08325673813127601,0.6929203530282058,-0.7597332447135654,47.34438419641919
215,21,21,2011-08-03,4,Mixed,52.38433705596356,34.292530453846894,680.1001814225598,718.8411565549303,1233,52.5,34.5,33.907518821441926,5.876357156492161,0.173305430793602,0.5374746003658578,0.3807597800207721,25.293194458795245
216,21,21,2011-08-04,4,Mixed,24.499775972489733,19.07135465218357,-2146.7347084406897,-820.0711335152583,455,24.5,19.5,34.835931629612844,2.900326037245712,0.08325673813127601,0.6929203530282058,-0.7597332447135654,47.88451767901434
217,21,21,2011-08-04,4,Mixed,25.83135840300177,35.90439967133375,-1719.8260135685553,1020.2430546917716,1256,25.5,35.5,24.393175478280916,3.9506728922124723,0.16195812208746885,-1.0555282632841976,0.23704279706154613,54.58384130633937
218,21,21,2011-08-04,4,Mixed,35.32137968007579,21.65992731088705,-1001.4103681541387,-664.4480624242971,566,35.5,21.5,38.14981466594623,2.829665849954474,0.07417246649117606,1.2477694872540621,-0.8747882014709836,25.714489432166765
219,21,21,2011-08-04,4,Mixed,53.71499058708812,33.90004204463613,805.8270970405835,683.8830157755215,1184,53.5,33.5,33.70053153620361,5.601237900431582,0.16620621827327312,0.5028183633318226,0.2908461774890479,48.55712331426124
220,21,21,2011-08-05,4,Mixed,24.671954189854137,18.91756284007985,-2131.1974668260173,-839.9162239263128,405,24.5,18.5,34.939052099435635,2.8581438342255843,0.08180370280485519,0.7101859905823439,-0.778136362021329,49.49113688576595
221,21,21,2011-08-05,4,Mixed,26.065605641076505,35.02285718575145,-1717.0931675021973,919.6509274883216,1257,26.5,35.5,22.377584753110426,3.4209832555773994,0.15287544627004002,-1.3930020837398218,0.12200805186491043,66.72287026173645
222,21,21,2011-08-05,4,Mixed,35.06256472314047,21.82149230456799,-1026.8582554630784,-644.5402039592102,566,35.5,21.5,38.14981466594623,2.829665849954474,0.07417246649117606,1.2477694872540621,-0.8747882014709836,57.81453610791088
223,21,21,2011-08-05,4,Mixed,54.66804332918772,32.74639538959545,905.0345658480816,563.153533184613,1135,54.5,32.5,33.20988498592728,5.430058272158648,0.16350728930436345,0.42066856786621776,0.2566634528731834,31.501845717990562
224,22,22,2012-07-13,4,Mixed,40.90887439782426,34.0962963245247,-377.95877043706355,682.1700848573369,1221,40.5,34.5,34.553374926249184,5.629064313256945,0.16290924765733117,0.6456113983933727,0.24908908053333584,58.38240989952395
225,22,22,2012-07-13,4,Mixed,47.09103641444084,17.951158715964322,222.31215060363914,-1109.7928130790924,378,47.5,17.5,38.30402659727546,2.721512924544864,0.07105030897034839,1.2735894560481302,-0.914331239457981,66.00704076510212
226,22,22,2012-07-14,4,Mixed,40.76443960807252,30.41569853614528,-406.9072793204084,274.896151225983,1021,40.5,30.5,34.96351006755472,5.18340839607424,0.1482519457016507,0.7142810302343209,0.06345006515568896,27.041942077253108
227,22,22,2012-07-14,4,Mixed,58.651444358752585,44.67469017514284,1088.9473247386811,1912.8799947721025,1739,58.5,44.5,26.558992587167225,7.538822474343094,0.2838519740385674,-0.6929017811236422,1.7808640763946757,22.495452187934866
